JobID	JobTitle	CompanyName	Location	JobURL	RobotCode	CreatedAt	NormalizedJob	City	Country	Region	GeoID
1567	Real Estate Agent (Dubai) with verification	Allsopp & Allsopp Group	Birmingham, England, United Kingdom (On-site)	https://www.linkedin.com/jobs/view/4242653217/	0	2025-06-12 21:36:24.050	Agent	Brussels	Belgium	Europe	102182130
1568	Lettings estate agent	Williams & Binch Estate Agents	Coventry, England, United Kingdom (On-site)	https://www.linkedin.com/jobs/view/4249281915/	0	2025-06-12 21:36:24.053	Agent	Brussels	Belgium	Europe	102182130
1569	Real Estate Agent	Nomad Real Estate Invest	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4244078037/	0	2025-06-12 21:36:24.060	Agent	Brussels	Belgium	Europe	102182130
1570	Lettings Agent – Dubai Property Market Opportunity with verification	haus & haus	Birmingham, England, United Kingdom (On-site)	https://www.linkedin.com/jobs/view/4236667793/	0	2025-06-12 21:36:24.063	Agent	Brussels	Belgium	Europe	102182130
1572	Customer Care Agent	Wrisk	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4248203215/	0	2025-06-12 21:36:24.073	Agent	Brussels	Belgium	Europe	102182130
1573	Freelance Sales Agent Spain Digital Nomad Residency Service	Agrin LTD	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4237873410/	0	2025-06-12 21:36:24.080	Agent	Brussels	Belgium	Europe	102182130
1574	Independent Sales Agent (UK)	Inuvet GmbH	England, United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4247890269/	0	2025-06-12 21:36:24.083	Agent	Brussels	Belgium	Europe	102182130
1575	Field Sales Agent	Modern World Business Solutions	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4249609108/	0	2025-06-12 21:36:24.090	Agent	Brussels	Belgium	Europe	102182130
1576	Collections Agent with verification	Together - loans, mortgages & finance	Cheadle, England, United Kingdom (On-site)	https://www.linkedin.com/jobs/view/4233636755/	0	2025-06-12 21:36:24.097	Agent	Brussels	Belgium	Europe	102182130
1577	Real Estate Agent	1st Safari Day Nurseries Ltd	Birmingham, England, United Kingdom (On-site)	https://www.linkedin.com/jobs/view/4241079375/	0	2025-06-12 21:36:24.100	Agent	Brussels	Belgium	Europe	102182130
1578	Customer Care Agent with verification	TravelPerk	Birmingham, England, United Kingdom	https://www.linkedin.com/jobs/view/4203639605/	0	2025-06-12 21:36:24.110	Agent	Brussels	Belgium	Europe	102182130
1579	nlpsports: Trainee Football Agent	JOIN	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4160095322/	0	2025-06-12 21:36:24.117	Agent	Brussels	Belgium	Europe	102182130
1580	Sales Agent - Central England	Deva Designs	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4245230090/	0	2025-06-12 21:36:24.120	Agent	Brussels	Belgium	Europe	102182130
1581	Live Operations Agent - UK Remote - Contract	Relay Technologies	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4211905928/	0	2025-06-12 21:36:24.130	Agent	Brussels	Belgium	Europe	102182130
1583	Social Media Analyst (Freelance) with verification	Netcompany	Brussels, Brussels Region, Belgium	https://www.linkedin.com/jobs/view/4247920382/	0	2025-06-12 21:36:49.333	Analyst	Brussels	Belgium	Europe	102182130
1585	Junior KYC Analyst - 6 to 12 Months Contract	Belmont Lavan	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4239549264/	0	2025-06-12 21:36:49.343	Analyst	Brussels	Belgium	Europe	102182130
1588	KYC/KYT/AML Analyst with verification	CLEEVEN	Brussels Metropolitan Area (On-site)	https://www.linkedin.com/jobs/view/4219189330/	0	2025-06-12 21:36:49.360	Analyst	Brussels	Belgium	Europe	102182130
1590	Functional Analyst	OneSource Consulting	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4248113365/	0	2025-06-12 21:36:49.367	Analyst	Brussels	Belgium	Europe	102182130
1595	Policy Analyst	Thaleria	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4238274379/	0	2025-06-12 21:36:49.387	Analyst	Brussels	Belgium	Europe	102182130
1596	Business Analyst – Power Platform Projects	Cambay Solutions	European Union (Remote)	https://www.linkedin.com/jobs/view/4247543757/	0	2025-06-12 21:36:49.393	Analyst	Brussels	Belgium	Europe	102182130
1597	SuccessFactors (Time Off) Business Analyst – Start ASAP – 6 months – 100% Remote with verification	RED Global	European Union (Remote)	https://www.linkedin.com/jobs/view/4246554851/	0	2025-06-12 21:36:49.400	Analyst	Brussels	Belgium	Europe	102182130
1598	Business Analyst with verification	Inetum	Belgium (Remote)	https://www.linkedin.com/jobs/view/4133934173/	0	2025-06-12 21:36:49.403	Analyst	Brussels	Belgium	Europe	102182130
1599	Technical Business Analyst with verification	EMURGO	European Union (Remote)	https://www.linkedin.com/jobs/view/4233800709/	0	2025-06-12 21:36:49.410	Analyst	Brussels	Belgium	Europe	102182130
1600	Financial Analyst	Confidential Co.	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249491699/	0	2025-06-12 21:36:49.413	Analyst	Brussels	Belgium	Europe	102182130
1601	Supply Chain Logistics Analyst (f/m/*) with verification	3M	Diegem, Flemish Region, Belgium	https://www.linkedin.com/jobs/view/4247917550/	0	2025-06-12 21:36:49.420	Analyst	Brussels	Belgium	Europe	102182130
1602	Supply Chain Business Analyst with verification	Asenium Consulting	European Union (Remote)	https://www.linkedin.com/jobs/view/4237560956/	0	2025-06-12 21:36:49.423	Analyst	Brussels	Belgium	Europe	102182130
1603	Financial Analyst	Pentasia	European Union (Remote)	https://www.linkedin.com/jobs/view/4243566727/	0	2025-06-12 21:36:49.430	Analyst	Brussels	Belgium	Europe	102182130
1604	Business Analyst with verification	Intys	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4243871463/	0	2025-06-12 21:36:49.433	Analyst	Brussels	Belgium	Europe	102182130
1605	Amazon Commercial Analyst with verification	Whirlpool Corporation	Grimbergen, Flemish Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4248110358/	0	2025-06-12 21:36:49.437	Analyst	Brussels	Belgium	Europe	102182130
1609	EUC Architect with verification	Wipro	Benelux (Remote)	https://www.linkedin.com/jobs/view/4240070016/	0	2025-06-12 21:37:14.613	Architect	Brussels	Belgium	Europe	102182130
1610	Architect	PERSPECTIV.archi	Zaventem, Flemish Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4242586177/	0	2025-06-12 21:37:14.617	Architect	Brussels	Belgium	Europe	102182130
1611	Senior AWS Architect Consultant - freelance	Templeton & Partners - Innovative & Inclusive Hiring Solutions	Belgium (Remote)	https://www.linkedin.com/jobs/view/4248027391/	0	2025-06-12 21:37:14.620	Architect	Brussels	Belgium	Europe	102182130
1612	Junior Solution Architect	Vlaanderen connect.	Brussels Metropolitan Area (On-site)	https://www.linkedin.com/jobs/view/4232860956/	0	2025-06-12 21:37:14.627	Architect	Brussels	Belgium	Europe	102182130
1614	Architecte	ABR architects	Genappe, Walloon Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4249001824/	0	2025-06-12 21:37:14.637	Architect	Brussels	Belgium	Europe	102182130
1615	IAM Architect with verification	Empiric	European Union (Remote)	https://www.linkedin.com/jobs/view/4249837673/	0	2025-06-12 21:37:14.643	Architect	Brussels	Belgium	Europe	102182130
1616	ServiceNow Architect- CSM portal with verification	Innova Solutions	European Union (Remote)	https://www.linkedin.com/jobs/view/4236381111/	0	2025-06-12 21:37:14.647	Architect	Brussels	Belgium	Europe	102182130
1617	Digital Architect with verification	Contraste Europe	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/3924534805/	0	2025-06-12 21:37:14.653	Architect	Brussels	Belgium	Europe	102182130
1618	CMS Architect - Headless CMS Platforms with verification	Salt	EMEA (Remote)	https://www.linkedin.com/jobs/view/4239051908/	0	2025-06-12 21:37:14.660	Architect	Brussels	Belgium	Europe	102182130
1619	Freelance Business Architect	ClearSource	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4244572838/	0	2025-06-12 21:37:14.663	Architect	Brussels	Belgium	Europe	102182130
1620	Web3 Architect	Albert Bow	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4241226176/	0	2025-06-12 21:37:14.667	Architect	Brussels	Belgium	Europe	102182130
1621	O365 Architect with verification	InterEx Group	Belgium (Remote)	https://www.linkedin.com/jobs/view/4207984005/	0	2025-06-12 21:37:14.670	Architect	Brussels	Belgium	Europe	102182130
1622	Architecte software CDI H/F	Centum T&S	Waterloo, Walloon Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4233613568/	0	2025-06-12 21:37:14.673	Architect	Brussels	Belgium	Europe	102182130
1623	Architect with verification	Infinity Quest	European Union (Remote)	https://www.linkedin.com/jobs/view/4246349085/	0	2025-06-12 21:37:14.680	Architect	Brussels	Belgium	Europe	102182130
1624	Servicenow HRSD Architect with verification	Parallel Consulting	European Union (Remote)	https://www.linkedin.com/jobs/view/4233371390/	0	2025-06-12 21:37:14.683	Architect	Brussels	Belgium	Europe	102182130
1625	Project Manager/Architect (+5 years of experience)	SMILE Design & Build	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4235676751/	0	2025-06-12 21:37:14.687	Architect	Brussels	Belgium	Europe	102182130
1626	Cloudian/S3 Architect with verification	Vivid Resourcing	European Union (Remote)	https://www.linkedin.com/jobs/view/4235941420/	0	2025-06-12 21:37:14.690	Architect	Brussels	Belgium	Europe	102182130
1627	Freelance Business Architect	recurv	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4232672430/	0	2025-06-12 21:37:14.697	Architect	Brussels	Belgium	Europe	102182130
1628	Microsoft Fabric Architect	Puritas Group	European Union (Remote)	https://www.linkedin.com/jobs/view/4236576321/	0	2025-06-12 21:37:14.700	Architect	Brussels	Belgium	Europe	102182130
1629	On cherche à compléter notre équipe avec un.e architecte auonome.	Chouettes architectes	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4248023604/	0	2025-06-12 21:37:14.707	Architect	Brussels	Belgium	Europe	102182130
1630	Lead AI Architect & Strategy with verification	Airswift	European Union (Remote)	https://www.linkedin.com/jobs/view/4247925062/	0	2025-06-12 21:37:14.710	Architect	Brussels	Belgium	Europe	102182130
1632	AI Growth Marketer	Storyclash	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4249095393/	0	2025-06-12 21:37:39.897	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1635	Spécialiste en intelligence artificielle	Projet ARIA	Belgium (Remote)	https://www.linkedin.com/jobs/view/4242806772/	0	2025-06-12 21:37:39.910	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1638	AI Marketeer with verification	Vooruit	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4245905061/	0	2025-06-12 21:37:39.927	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1639	Social Media AI Content Moderator Engineer (LLLM)	Datatech Analytics	European Union (Remote)	https://www.linkedin.com/jobs/view/4247101403/	0	2025-06-12 21:37:39.930	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1648	GenAI Software Specialist	PrediQT Technologies	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4247201138/	0	2025-06-12 21:37:39.977	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1650	Artificial Intelligence Engineer with verification	Parallel Consulting	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4244484793/	0	2025-06-12 21:37:39.987	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1653	Consultant(e) en stratégie digitale et intelligence artificielle with verification	Möbius Business Redesign	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4246343347/	0	2025-06-12 21:37:40.000	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1654	Senior AI Engineer (recommender system)	Switch Tech Talent	European Union (Remote)	https://www.linkedin.com/jobs/view/4237201516/	0	2025-06-12 21:37:40.003	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1655	Research Engineer, Applied AI	kapa.ai	Belgium (Remote)	https://www.linkedin.com/jobs/view/4231624138/	0	2025-06-12 21:37:40.010	Artificial Intelligence	Brussels	Belgium	Europe	102182130
1657	Consultant	KDP-Solutions	Belgium (Remote)	https://www.linkedin.com/jobs/view/4234998704/	0	2025-06-12 21:38:05.183	Consultant	Brussels	Belgium	Europe	102182130
1659	Cybersecurity Consultant – Permanent and Intern with verification	Wavestone	Brussels Metropolitan Area (On-site)	https://www.linkedin.com/jobs/view/4204234213/	0	2025-06-12 21:38:05.193	Consultant	Brussels	Belgium	Europe	102182130
1660	Junior Consultant with verification	Ensur NV	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4232754230/	0	2025-06-12 21:38:05.200	Consultant	Brussels	Belgium	Europe	102182130
1663	Project Management Consultant with verification	Intys	Brussels, Brussels Region, Belgium	https://www.linkedin.com/jobs/view/603550431/	0	2025-06-12 21:38:05.213	Consultant	Brussels	Belgium	Europe	102182130
1664	Young Graduate - Digital Transformation Consultant with verification	Harmony Group	Zaventem, Flemish Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4242618560/	0	2025-06-12 21:38:05.220	Consultant	Brussels	Belgium	Europe	102182130
1665	(Senior) Consultant with verification	Capgemini Invent	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4164119029/	0	2025-06-12 21:38:05.223	Consultant	Brussels	Belgium	Europe	102182130
1666	Consultant – Business & IT Consultancy	Sopra Steria	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4237719726/	0	2025-06-12 21:38:05.230	Consultant	Brussels	Belgium	Europe	102182130
1667	Junior Finance Consultant - Start September 2025 with verification	PwC Belgium	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4245433161/	0	2025-06-12 21:38:05.233	Consultant	Brussels	Belgium	Europe	102182130
1669	SEO Consultant(SAN1105)	Sansaone	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4249604672/	0	2025-06-12 21:38:05.240	Consultant	Brussels	Belgium	Europe	102182130
1670	Graduate Consultant / Analyst (Brussels-Based)	Sailpeak	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4249656822/	0	2025-06-12 21:38:05.247	Consultant	Brussels	Belgium	Europe	102182130
1672	Senior Consultant, People Advisory with verification	KPMG Belgium	Zaventem, Flemish Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4073310535/	0	2025-06-12 21:38:05.257	Consultant	Brussels	Belgium	Europe	102182130
1673	Strategy Consultant with verification	Deloitte	Zaventem, Flemish Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4198232768/	0	2025-06-12 21:38:05.260	Consultant	Brussels	Belgium	Europe	102182130
1674	Communication Consultant	Zabala Innovation Europe	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4233209766/	0	2025-06-12 21:38:05.267	Consultant	Brussels	Belgium	Europe	102182130
1680	Business Analyst	Severn Trent	Coventry, England, United Kingdom	https://www.linkedin.com/jobs/view/4249888585/	0	2025-06-12 21:38:30.493	Data	Brussels	Belgium	Europe	102182130
1688	Junior Software Developer	Spektrum	Brussels, Brussels Region, Belgium (Remote)	https://www.linkedin.com/jobs/view/4242045087/	0	2025-06-12 21:38:55.730	Developer	Brussels	Belgium	Europe	102182130
1691	Java Developer	Sopra Steria	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4216594288/	0	2025-06-12 21:38:55.747	Developer	Brussels	Belgium	Europe	102182130
1692	Fullstack Developer (SN01268)	Sansaone	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4249605662/	0	2025-06-12 21:38:55.750	Developer	Brussels	Belgium	Europe	102182130
1693	Python Developer with verification	Montash	European Union (Remote)	https://www.linkedin.com/jobs/view/4230849127/	0	2025-06-12 21:38:55.753	Developer	Brussels	Belgium	Europe	102182130
1696	Frontend Developer	DeFinitive	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4234228146/	0	2025-06-12 21:38:55.767	Developer	Brussels	Belgium	Europe	102182130
1701	Java Developer with verification	EUROPEAN DYNAMICS	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4249040325/	0	2025-06-12 21:38:55.790	Developer	Brussels	Belgium	Europe	102182130
1702	Senior Developer with verification	QUALCO	Brussels, Brussels Region, Belgium (Remote)	https://www.linkedin.com/jobs/view/4239539757/	0	2025-06-12 21:38:55.797	Developer	Brussels	Belgium	Europe	102182130
1704	Back End Developer	SiiRA	EMEA (Remote)	https://www.linkedin.com/jobs/view/4249696064/	0	2025-06-12 21:38:55.807	Developer	Brussels	Belgium	Europe	102182130
1705	[Full Remote] Web Developer	Joinrs UK	European Union (Remote)	https://www.linkedin.com/jobs/view/4243873830/	0	2025-06-12 21:38:55.813	Developer	Brussels	Belgium	Europe	102182130
1706	Python Game Developer	The Engage Partnership Recruitment	European Union (Remote)	https://www.linkedin.com/jobs/view/4235691950/	0	2025-06-12 21:38:55.817	Developer	Brussels	Belgium	Europe	102182130
1707	Abap Developer	X4 Technology	European Union (Remote)	https://www.linkedin.com/jobs/view/4240023976/	0	2025-06-12 21:38:55.820	Developer	Brussels	Belgium	Europe	102182130
1708	Senior Frontend Developer	Venture Up	European Union (Remote)	https://www.linkedin.com/jobs/view/4249608392/	0	2025-06-12 21:38:55.830	Developer	Brussels	Belgium	Europe	102182130
1713	Senior Business Development Manager	Mostyn Chase	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4248127105/	0	2025-06-12 21:39:20.997	Development	Brussels	Belgium	Europe	102182130
1718	Director of Finance Digitalisation with verification	HOFFMAN	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4235906437/	0	2025-06-12 21:39:46.217	Director	Brussels	Belgium	Europe	102182130
1733	EU Public Affairs Associate Director	Political Intelligence Brussels	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4244589797/	0	2025-06-12 21:39:46.293	Director	Brussels	Belgium	Europe	102182130
1734	Director of Public Policy, EMEA (EU) with verification	Roblox	Brussels, Brussels Region, Belgium (Remote)	https://www.linkedin.com/jobs/view/4220446093/	0	2025-06-12 21:39:46.300	Director	Brussels	Belgium	Europe	102182130
1739	Ultrasound Product Director with verification	开立医疗 SonoScape	European Economic Area (Remote)	https://www.linkedin.com/jobs/view/4238094174/	0	2025-06-12 21:39:46.327	Director	Brussels	Belgium	Europe	102182130
1740	Director of Partnerships with verification	Enfuce	European Union (Remote)	https://www.linkedin.com/jobs/view/4226096425/	0	2025-06-12 21:39:46.330	Director	Brussels	Belgium	Europe	102182130
1742	IT support engineer (Junior)	Dilaco	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4235089509/	0	2025-06-12 21:40:11.500	Engineer	Brussels	Belgium	Europe	102182130
1743	Software Engineer	Flex Living	Belgium (Remote)	https://www.linkedin.com/jobs/view/4247542324/	0	2025-06-12 21:40:11.510	Engineer	Brussels	Belgium	Europe	102182130
1744	Information Technology Support Engineer	Econic Partners, LLC	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4228381609/	0	2025-06-12 21:40:11.513	Engineer	Brussels	Belgium	Europe	102182130
1745	Junior Test Engineer with verification	Uni Systems	Brussels, Brussels Region, Belgium (Remote)	https://www.linkedin.com/jobs/view/4242698504/	0	2025-06-12 21:40:11.517	Engineer	Brussels	Belgium	Europe	102182130
1748	Junior System Engineer	TMC Belgium	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4211371631/	0	2025-06-12 21:40:11.533	Engineer	Brussels	Belgium	Europe	102182130
1749	IT Process Engineer	Brainwave Optigrators LLC	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4247790119/	0	2025-06-12 21:40:11.537	Engineer	Brussels	Belgium	Europe	102182130
1750	Technical Project Engineer with verification	Essensium	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4245428860/	0	2025-06-12 21:40:11.540	Engineer	Brussels	Belgium	Europe	102182130
1751	Desktop Support Engineer with verification	SISL Global	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4229848711/	0	2025-06-12 21:40:11.547	Engineer	Brussels	Belgium	Europe	102182130
1753	Java FullStack Engineer with verification	Ampstek	Brussels, Brussels Region, Belgium (Hybrid)	https://www.linkedin.com/jobs/view/4242015414/	0	2025-06-12 21:40:11.557	Engineer	Brussels	Belgium	Europe	102182130
1758	System Engineer	itsme®	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4243577100/	0	2025-06-12 21:40:11.580	Engineer	Brussels	Belgium	Europe	102182130
1760	Jr Mechanical Design Engineer	E2 DRIVES	Wavre, Walloon Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4242552259/	0	2025-06-12 21:40:11.587	Engineer	Brussels	Belgium	Europe	102182130
1762	System Engineer	Tergos	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4227986040/	0	2025-06-12 21:40:11.597	Engineer	Brussels	Belgium	Europe	102182130
1763	Junior Engineer with verification	NEO2	Brussels Metropolitan Area (On-site)	https://www.linkedin.com/jobs/view/4232674716/	0	2025-06-12 21:40:11.600	Engineer	Brussels	Belgium	Europe	102182130
1764	Java Software Engineer	Brainsquare	Brussels Metropolitan Area (Hybrid)	https://www.linkedin.com/jobs/view/4247155846/	0	2025-06-12 21:40:11.610	Engineer	Brussels	Belgium	Europe	102182130
1765	Mechanical Design Engineer (SN01269)	Sansaone	Brussels, Brussels Region, Belgium (On-site)	https://www.linkedin.com/jobs/view/4249612066/	0	2025-06-12 21:40:11.613	Engineer	Brussels	Belgium	Europe	102182130
1767	IT Service Desk Engineer with verification	Coinbase	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4242590705/	0	2025-06-12 21:40:36.783	IT Engineer	Brussels	Belgium	Europe	102182130
1768	IT Environment & Deployment Engineer with verification	Clarion Housing Group	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4247134478/	0	2025-06-12 21:40:36.787	IT Engineer	Brussels	Belgium	Europe	102182130
1769	IT Infrastructure Engineer	Mineral Park, Inc.	Birmingham, England, United Kingdom (Hybrid)	https://www.linkedin.com/jobs/view/4247580103/	0	2025-06-12 21:40:36.793	IT Engineer	Brussels	Belgium	Europe	102182130
1771	IT Security & Privacy Engineer with verification	Bending Spoons	Coventry, England, United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4247364837/	0	2025-06-12 21:40:36.803	IT Engineer	Brussels	Belgium	Europe	102182130
1772	IT Environment & Deployment Engineer, CLARION HOUSING GROUP LIMITED	Guardian Jobs	West Midlands, England, United Kingdom (Hybrid)	https://www.linkedin.com/jobs/view/4247385003/	0	2025-06-12 21:40:36.810	IT Engineer	Brussels	Belgium	Europe	102182130
1773	IT Security & Privacy Engineer with verification	Bending Spoons	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4247370533/	0	2025-06-12 21:40:36.817	IT Engineer	Brussels	Belgium	Europe	102182130
1774	IT Software Engineer	GSF Car Parts	Wolverhampton, England, United Kingdom (Hybrid)	https://www.linkedin.com/jobs/view/4244906086/	0	2025-06-12 21:40:36.823	IT Engineer	Brussels	Belgium	Europe	102182130
1775	Senior IT Infrastructure Engineer with verification	Boku	England, United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4234417884/	0	2025-06-12 21:40:36.830	IT Engineer	Brussels	Belgium	Europe	102182130
1776	Principal Engineer – Computing and IT (Network) with verification	BAE Systems	Coventry, England, United Kingdom (Hybrid)	https://www.linkedin.com/jobs/view/4245250820/	0	2025-06-12 21:40:36.837	IT Engineer	Brussels	Belgium	Europe	102182130
1777	Principal IT Platform Engineer with verification	Arqiva	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4087623543/	0	2025-06-12 21:40:36.840	IT Engineer	Brussels	Belgium	Europe	102182130
1778	Principal ITS Engineer (Traffic Signals) with verification	Mott MacDonald	Birmingham, England, United Kingdom	https://www.linkedin.com/jobs/view/4228451802/	0	2025-06-12 21:40:36.847	IT Engineer	Brussels	Belgium	Europe	102182130
1782	Social Media Manager with verification	Kendamil (Kendal Nutricare)	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4234201898/	0	2025-06-12 21:41:02.053	Manager	Brussels	Belgium	Europe	102182130
1783	Social Media Manager with verification	Premier Group	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4240112871/	0	2025-06-12 21:41:02.060	Manager	Brussels	Belgium	Europe	102182130
1784	Digital Marketing Manager	Acorn Compliance	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4247938001/	0	2025-06-12 21:41:02.067	Manager	Brussels	Belgium	Europe	102182130
1785	Social Media & Community Manager	Reflo®	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4230461894/	0	2025-06-12 21:41:02.070	Manager	Brussels	Belgium	Europe	102182130
1786	Business Development Manager with verification	Temu	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4243960919/	0	2025-06-12 21:41:02.080	Manager	Brussels	Belgium	Europe	102182130
1787	Product Manager	Etio	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4240155246/	0	2025-06-12 21:41:02.083	Manager	Brussels	Belgium	Europe	102182130
1788	Product Marketing Manager	Calibre Candidates	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4224714709/	0	2025-06-12 21:41:02.087	Manager	Brussels	Belgium	Europe	102182130
1789	Project Manager with verification	SRG	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4242744282/	0	2025-06-12 21:41:02.093	Manager	Brussels	Belgium	Europe	102182130
1790	Social Media Manager with verification	Blueclip	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4236554139/	0	2025-06-12 21:41:02.100	Manager	Brussels	Belgium	Europe	102182130
1791	Project Manager with verification	SGS & Co	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4247467836/	0	2025-06-12 21:41:02.103	Manager	Brussels	Belgium	Europe	102182130
1792	Product Manager	Nobul Resourcing Solutions	England, United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4242070750/	0	2025-06-12 21:41:02.110	Manager	Brussels	Belgium	Europe	102182130
1793	Marketing Manager	YourPrime	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4240864541/	0	2025-06-12 21:41:02.113	Manager	Brussels	Belgium	Europe	102182130
1794	Senior Paid Social Manager	Prospa	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4207827838/	0	2025-06-12 21:41:02.120	Manager	Brussels	Belgium	Europe	102182130
1795	Social Media Manager	BettingJobs	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4237444664/	0	2025-06-12 21:41:02.127	Manager	Brussels	Belgium	Europe	102182130
1796	Product Marketing Manager (m/f/d) with verification	James Hardie	Royal Sutton Coldfield, England, United Kingdom (Hybrid)	https://www.linkedin.com/jobs/view/4233565975/	0	2025-06-12 21:41:02.133	Manager	Brussels	Belgium	Europe	102182130
1797	Marketing Program Manager	Titania Ltd	United Kingdom (Remote)	https://www.linkedin.com/jobs/view/4245895004/	0	2025-06-12 21:41:02.137	Manager	Brussels	Belgium	Europe	102182130
1798	Project Manager	Pitch Consultants	Kidderminster, England, United Kingdom (Hybrid)	https://www.linkedin.com/jobs/view/4245449389/	0	2025-06-12 21:41:02.143	Manager	Brussels	Belgium	Europe	102182130
